기준시간,원본시간,제목,미리보기
1일 전,2시간 전,"""GE·지멘스도 클라우드 기반 데이터· AI기업으로 변신중""","이들은 스마트 공장이나 AI 기반 품질 검사, 디지털 트윈을 활용한 설계 최적화 등으로 기업 경쟁력을 강화하며 글로벌 시장을 선도하고 있다. 지디넷코리아는 총 3회에 걸쳐 스마트팩토리와 AI 등 두뇌를 장착 중인 기계 산업의 변신을 한국기계연구원 DX전략 전문가 분석을 통해 짚어봤다.(편집자 주)..."
1일 전,2시간 전,미호요 공동 창업자의 신작 AI 인터랙티브 게임 '위스퍼스 프롬 더 스타...,"위스퍼스 프롬 더 스타 [사진=아누타콘] 전 미호요 공동 창업자인 카이 하오유가 AI 기술을 사용한 신작 게임 '위스퍼스 프롬 더 스타'를 공개했다. 업계 관계자는 ""AI 기술을 사용한 게임이 공개되고 있다. 출시를 앞둔 크래프톤의 '인조이'가 기술을 사용해 생동감 있는 캐릭터를 만들었다면 미호요의 공동..."
1일 전,2시간 전,"산업부, 2030 청년자문단 2기 출범…정책 제언·홍보 활동","AI･반도체기업, 벤처기업, 에너지 연구원 등에 재직하거나, 법학･국제경영학 등을 전공하는 학생들이 참여하여 청년 시각에서 산업부 주요 정책에 대해 실질적이고 혁신적인 제언을 해줄 것으로 기대된다. 지난해 활동한 1기 자문단은 산업·에너지·무역통상 분야에서 국민과 기업이 체감할 수 있는 총..."
1일 전,2시간 전,"금융감독도 디지털화…이복현 ""디지털로 새 가치 창출해야""","또 인공지능(AI) 기술을 불공정 혐의 거래 적출에 적용해 섭테크(SupTech) 대응체계도 구축할 예정이다. 이를 통해 금융시장의 안정성과 건전성을 강화하고... 이에 금감원은 민원처리 프로세스를 전면 재설계해 유형별 집중 처리체계 등을 도입하고, 생성형 활용도 확대할 예정이다. 또 인허가 업무는 금융회사가..."
1일 전,2시간 전,"이스트소프트, 페르소닷에이아이 기능 업데이트…팀 요금제 출시","인공지능(AI) 서비스 전문 이스트소프트(대표 정상원)는 AI 휴먼 영상 제작 및 오토 더빙 서비스 페르소닷에이아이(PERSO.ai)에 다화자 보이스 클로닝과 스크립트 편집 기능 추가와 함께, 팀 요금제를 새롭게 출시했다고 17일 밝혔다. 다화자 보이스 클로닝은 영상 속 화자의 음성을 인식하고 복제하는 기능을..."
1일 전,2시간 전,핵무장론 때문에 민감국가 지정? 오세훈의 반론은,민감국가에 포함되면 원자력·AI(인공지능) 등에 대한 미 연구기관 근무 및 연구 참여가 어려워지는데 미국이 기술력이 뛰어난 한국에 대한 견제조치를 취한 것일 수 있다는 해석이다. 특히 이번 사태의 원인이 오 시장을 비롯한 여권 인사들과 윤석열 정부의 공공연한 자체 핵무장론과 12·3 내란 사태로...
1일 전,2시간 전,"라쿠텐 NEO, MWC 2025 GLOMO 최고의 모바일 혁신 어워드 선정",인공지능(AI) 기반 공간 운영 자동화 사물인터넷(IoT) 솔루션 'Rakuten NEO'가 세계 최대 모바일 전시회인 Mobile World Congress (MWC) 2025에서 열린 Global... Rakuten NEO는 AI와 IoT 기술을 결합해 공간 운영의 효율성을 극대화한 점에서 높은 평가를 받았다. 이번 수상은 Rakuten NEO가 디지털 라이프 혁신을...
1일 전,2시간 전,"부산 사하구, AI 활용 장림유수지 안전관리 플랫폼 구축",부산 사하구가 AI(인공지능)을 활용한 설비를 통해 장림유수지 안전관리 강화에 나선다. 구는 '개방형 유수지 안전관리 플랫폼 구축사업'을 본격 추진한다고 17일 밝혔다. 이 사업은 AI 기술을 활용한 유수지 안전관리 시스템을 도입하는 것이다. 행정안전부 주관 '2024년 시설개선 및 표준모델 공모사업'에...
1일 전,2시간 전,"산업부, 2030 청년자문단 2기 출범…정책 제언·홍보 활동","AI･반도체기업, 벤처기업, 에너지 연구원 등에 재직하거나, 법학･국제경영학 등을 전공하는 학생들이 참여하여 청년 시각에서 산업부 주요 정책에 대해 실질적이고 혁신적인 제언을 해줄 것으로 기대된다. 지난해 활동한 1기 자문단은 산업·에너지·무역통상 분야에서 국민과 기업이 체감할 수 있는 총..."
1일 전,2시간 전,핵무장론 때문에 민감국가 지정? 오세훈의 반론은,민감국가에 포함되면 원자력·AI(인공지능) 등에 대한 미 연구기관 근무 및 연구 참여가 어려워지는데 미국이 기술력이 뛰어난 한국에 대한 견제조치를 취한 것일 수 있다는 해석이다. 특히 이번 사태의 원인이 오 시장을 비롯한 여권 인사들과 윤석열 정부의 공공연한 자체 핵무장론과 12·3 내란 사태로...
1일 전,2시간 전,[단독] LGU+ 홍범식 특명은 '大팀제'…조직 전열 재정비한다,"경우 AI 중심의 신속한 체질개선과 수익성 강화가 핵심 과제라는 점에서 대팀제 전환에 눈을 돌린 것으로 보인다. 지난해 LG유플러스 연결 영업이익은 8631억원으로, 2년 연속 마이너스 성장을 이어가고 있다. 일회성 비용이 일부 영향을 미쳤지만, 주된 원인은 주력인 통신사업의 성장 둔화다. 이에 따라 를..."
1일 전,2시간 전,"파로스아이바이오, 바이오 유럽 스프링 참가…""기술 이전 본격 추진""",인공지능(AI) 기반 혁신 신약 개발 전문기업 파로스아이바이오는 오는 17~19일(현지시간) 이탈리아 밀라노에서 개최되는 '바이오 유럽 스프링'(Bio-Europe Spring)에 참가한다고 17일 밝혔다. 이번 콘퍼런스에서 파로스아이바이오는 현재 임상 2상 준비 단계인 급성 골수성 백혈병(AML) 치료제 'PHI-101'과 임상 1상...
1일 전,2시간 전,"부산 청년 강사 에이전엘 이규동, MS커리어센터와 챗GPT 강의 활발히 진...","에이전엘 이규동 강사는 '일러스트레이터로 나만의 로고 디자인 만들기'라는 책을 출판한 바 있으며, 현재 챗GPT와 생성형 AI(어도비 파이어플라이, 포토샵, 일러스트레이터, 피그마, 미리캔버스, 망고보드)를 활용한 강의를 진행하고 있다. 그는 기술을 기반으로 한 실용적인 교육을 통해 학생들의 창의력과..."
1일 전,2시간 전,"中, 엔비디아에 저사양 칩 대거 주문…삼성·SK 영향은?",최근 중국의 빅테크 기업들이 엔비디아의 저가·저사양 인공지능(AI) 칩을 공격적으로 사들이고 있다. 미국 트럼프 정부의 대중국 반도체 수출 제재... 17일 업계에 따르면 중국의 빅테크인 텐센트는 엔비디아에 저사양 AI 칩인 'H20'을 대량 주문했다. 주문 금액은 수 조원에 달하는 것으로 알려졌다. H20은...
1일 전,2시간 전,Samsung shares surge with all eyes on Nvidia's GTC 2025,"Shares of Samsung Electronics rallied the most in almost four months on Monday on high expectations for the company's upcoming AI chips. The stock closed up 5.3 percent at 57,600 won ($39.8), the steepest gain since Nov. 18, 2024. Yonhap News reported Wednesday that the..."
1일 전,2시간 전,"미래탐험공동체, AI-인간 탐구하는 '미래탐험포럼' 개최","인간과 AI는 어떠한 관계를 맺게 될까'를 개최한다고 17일 밝혔다. 미래탐험공동체는 다분야 전문가와 혁신가들이 모여 미래에 대한 질문을 던지고, 인사이트를 공유하며 실질적인 변화를 이끌어내는 단체다. 류정혜 과실연 AI미래포럼 공동의장, 장동선 뇌과학자, 김준환 카카오헬스케어 상무 등이 소속돼..."
1일 전,2시간 전,내수 진작용 中 임금 인상…대만 추월하나,"여기에 인공지능(AI)을 비롯한 각 과학, 기술 분야 빅테크(거대 기술기업)들의 중국 내 인재들이 최근 받는 평균 연봉이 보통 50만 위안 이상이라는 사실까지 상기하면 더욱 그렇다고 할 수 있다. 상당 분야 업종에서 중국의 평균 임금이 대만을 압도할 수도 있는 것이다. 자신들이 태어나고 자란 곳을 구이다오..."
1일 전,2시간 전,[단독] LGU+ 홍범식 특명은 '大팀제'…조직 전열 재정비한다,"경우 AI 중심의 신속한 체질개선과 수익성 강화가 핵심 과제라는 점에서 대팀제 전환에 눈을 돌린 것으로 보인다. 지난해 LG유플러스 연결 영업이익은 8631억원으로, 2년 연속 마이너스 성장을 이어가고 있다. 일회성 비용이 일부 영향을 미쳤지만, 주된 원인은 주력인 통신사업의 성장 둔화다. 이에 따라 를..."
1일 전,2시간 전,"파로스아이바이오, 바이오 유럽 스프링 참가…""기술 이전 본격 추진""",인공지능(AI) 기반 혁신 신약 개발 전문기업 파로스아이바이오는 오는 17~19일(현지시간) 이탈리아 밀라노에서 개최되는 '바이오 유럽 스프링'(Bio-Europe Spring)에 참가한다고 17일 밝혔다. 이번 콘퍼런스에서 파로스아이바이오는 현재 임상 2상 준비 단계인 급성 골수성 백혈병(AML) 치료제 'PHI-101'과 임상 1상...
1일 전,2시간 전,"부산 청년 강사 에이전엘 이규동, MS커리어센터와 챗GPT 강의 활발히 진...","에이전엘 이규동 강사는 '일러스트레이터로 나만의 로고 디자인 만들기'라는 책을 출판한 바 있으며, 현재 챗GPT와 생성형 AI(어도비 파이어플라이, 포토샵, 일러스트레이터, 피그마, 미리캔버스, 망고보드)를 활용한 강의를 진행하고 있다. 그는 기술을 기반으로 한 실용적인 교육을 통해 학생들의 창의력과..."
1일 전,2시간 전,"中, 엔비디아에 저사양 칩 대거 주문…삼성·SK 영향은?",최근 중국의 빅테크 기업들이 엔비디아의 저가·저사양 인공지능(AI) 칩을 공격적으로 사들이고 있다. 미국 트럼프 정부의 대중국 반도체 수출 제재... 17일 업계에 따르면 중국의 빅테크인 텐센트는 엔비디아에 저사양 AI 칩인 'H20'을 대량 주문했다. 주문 금액은 수 조원에 달하는 것으로 알려졌다. H20은...
1일 전,2시간 전,내수 진작용 中 임금 인상…대만 추월하나,"여기에 인공지능(AI)을 비롯한 각 과학, 기술 분야 빅테크(거대 기술기업)들의 중국 내 인재들이 최근 받는 평균 연봉이 보통 50만 위안 이상이라는 사실까지 상기하면 더욱 그렇다고 할 수 있다. 상당 분야 업종에서 중국의 평균 임금이 대만을 압도할 수도 있는 것이다. 자신들이 태어나고 자란 곳을 구이다오..."
1일 전,2시간 전,미호요 공동 창업자의 신작 AI 인터랙티브 게임 '위스퍼스 프롬 더 스타...,"위스퍼스 프롬 더 스타 [사진=아누타콘] 전 미호요 공동 창업자인 카이 하오유가 AI 기술을 사용한 신작 게임 '위스퍼스 프롬 더 스타'를 공개했다. 업계 관계자는 ""AI 기술을 사용한 게임이 공개되고 있다. 출시를 앞둔 크래프톤의 '인조이'가 기술을 사용해 생동감 있는 캐릭터를 만들었다면 미호요의 공동..."
1일 전,2시간 전,"금감원, ‘디지털 전환 선포식’…업무 효율·생산성 높인다",아울러 패턴 인식 능력이 월등한 AI 기술을 불공정 혐의 거래 적출에 적용하는 등 빈틈없는 섭테크(SupTech) 대응체계를 구축한다. 신속·정확한 리스크... 민원처리 프로세스를 전면 재설계해 유형별 집중 처리 체계 등을 도입하고 생성형 활용도 확대하는 한편 인허가 업무에 대해서도 금융회사가 온라인으로...
1일 전,2시간 전,"2030 청년자문단 2기 출범…산업장관 ""정책 저변 확대""","산업부는 인공지능(AI)·반도체기업, 벤처기업, 에너지 연구원 등에 재직하거나 법학·국제경영학 등을 전공하는 학생이 참여해 청년 시각에서 산업부 주요 정책에 대해 실질적이고 혁신적인 제언을 해줄 것으로 기대했다. 작년 활동한 1기 자문단은 산업·에너지·무역통상 분야에서 국민과 기업이 체감할 수..."
1일 전,2시간 전,3GPP 6G 국제회의서 의장단 진출 등 성과,"특히 국내 이동통신 3사와 삼성전자, LG전자, 한국전자통신연구원(ETRI) 등 국내 산업계가 한목소리로 강조한 △AI와 6G의 결합 △에너지 절감 기술 △6G 단독모드(SA) 구조 등이 6G의 핵심 연구항목에 포함됐다. 지상망(TN)과 비지상망(NTN) 결합도 6G 초기 연구에 포함됐다. 이에 더해 과기정통부의 6G 연구..."
1일 전,2시간 전,"금감원, 3년간 '디지털전환' 추진…이복현 ""인허가·분쟁 자동화""","이복현 금융감독원장은 17일 '금융감독 디지털 전환 선포식'을 열고 ""인허가 및 민원·분쟁 업무 프로세스를 재설계해 반복 업무는 자동화하고 인공지능(AI) 기술도 접목할 것""이라고 밝혔다. 금감원은 불공정거래 혐의 분석 등에 AI를 적용하는 등 감독 업무 디지털 전환에 박차를 가한다. 이 원장은 선포식에서..."
1일 전,2시간 전,"금감원, 감독·인허가 업무 `디지털 전환`…""미래 금융감독 초석""",패턴 인식 능력이 높은 인공지능(AI) 기술을 불공정 혐의 거래 적출에 적용하는 등 빈틈없는 '섭테크(SupTech)' 대응 체계도 구축한다. 이를 통해 신속하고... 유형별 집중 처리 체계 등을 도입하고 생성형 AI 활용을 확대할 계획이다. 예를 들어 쟁점별로 민원을 분류해 유사 쟁점 민원을 동시에 집중 처리하는 체계를...
1일 전,2시간 전,"AI 시대, 지속 가능한 내일은",대담에서는 김지윤 서강대학교 사회과학연구소 연구원이 진행을 맡은 가운데 ‘사피엔스’의 저자 유발 하라리가 인공지능(AI) 시대에 지속 가능한 미래를 만들어 가기 위해 인류가 해야 할 일이 무엇인지 이야기한다. 이어 전병근 북클럽 오리진 대표와 강연아 연세대학교 융합인문사회과학부 교수가...
1일 전,2시간 전,"[데스크칼럼] 너도나도 ""유니콘 만들겠다!""…이상과 현실 사이","중소벤처기업부는 지난달 인공지능(AI) 스타트업의 집중 육성을 위해 총 5조7000억원 규모의 정책대출과 보증을 시행한다고 밝혔다. 이는 최근 정부가 심의한 'AI스타트업 육성을 통한 AI 활용·확산 방안'에 따른 것으로, 중소기업 정책자금 중 60%에 해당하는 규모다. 제조 분야의 기업을 키우기 위해 100개..."
