기준시간,원본시간,제목,미리보기
1일 전,19시간 전,[주식] 코스피 약보합마감...비트코인 8만4000달러대서 추가 하락 가능성...,"14일 코스피가 전날보다 7.28포인트(0.28%) 내린 2566.36으로 거래를 마쳤다. 거래주체별로는 개인과 기관이 각각 2894억원, 205억원 팔아치운 가운데 개인이 홀로 2079억원 순매수했다. 이날 코스피는 장 초반 잠깐 상승 전환에 성공했지만 곧바로 하락전환 후 약보합세를 줄곧 이어갔다. 이날..."
1일 전,19시간 전,"일본 신예에게 무릎 꿇은 최정, ‘반집’ 역전패로 준우승 [바둑]","일본기원이 주최하고 센코그룹 홀딩스 주식회사가 후원한 센코컵 월드바둑여자최강전 2025 의 우승 상금은 1000만엔(약 9700만원)이며 준우승 300만엔, 3위 200만엔, 4위 100만엔이다. 제한시간은 각자 2시간에 1분 초읽기 5회로 진행했다."
1일 전,19시간 전,"최정, 日 우에노에 역전패…센코컵 준우승","일본기원이 주최하고 센코그룹 홀딩스 주식회사가 후원한 센코컵 월드바둑여자최강전 2025의 우승 상금은 1000만 엔(약 9700만 원)이며 준우승 300만엔, 3위 200만 엔, 4위 100만 엔이다. 제한 시간은 각자 2시간에 1분 초읽기 5회씩이 주어졌다."
1일 전,18시간 전,"中 '내수 최우선' 종합대책…""최저임금 올리고 주식 안정""","또 주식시장 안정화 조치 확대와 보험·사회보장·기업 등 각종 연기금의 시장 진입 활성화, 중앙 국유기업의 상장사 관리 강화 등으로 재산 소득 채널을 넓혀야 한다고도 강조했다. 아울러 지방정부의 책임을 강화해 영세기업이 직면한 체불금 문제 해결에 속도를 내고 저소득층 농민의 경제력 증대 조치도..."
1일 전,19시간 전,"MBK·영풍, 상호주 형성 관련 일방적 주장으로 사실 왜곡",[사진=MBK파트너스] MBK파트너스와 영풍이 '와이피씨(YPC)'의 고려아연 주식 취득에 따른 상호주형성 시점과 관련해 일방적인 주장을 이어가고 있다. 와이피씨(YPC)가 주식을 취득하기 위해서는 법에서 정하는 절차가 완료돼야 하는데도 양도의 효력(즉 영풍에서 YPC로의 고려아연 양도)이 설립등기...
1일 전,19시간 전,"전주전통술박물관, 대한민국역사박물관 근현대사박물관 협력망 지원사...",‘삶과 술- 전주사람 송주상(宋柱祥)’은 1920년대 청년 사회운동가의 삶에서 1930년대에 ㈜전주주조와 전북곡자주식회사의 대표로 삶이 전환되는 송주상(宋柱祥)을 전국에서 최초로 다루는 전시이다. 이 전시에서 다루는 인물인 송주상은 한때 ‘청수정’이라고 불린 전주한옥마을 안에 있었던 유서깊은...
1일 전,19시간 전,[로컬 탐방] 공생의 삶터 '어반 정글','서학 개미' '동학 개미' 같은 개인투자자들이 반도체와 가상화폐 같은 주식 투자에 열을 올리는 사이 진짜 개미들은 인간의 창조물을 빠르게 집어삼키고 있다. 인도네시아 발리섬의 긴꼬리원숭이는 '거래의 기술'에 능한 달인(영장류)이다. 발리 우붓 원숭이사원 내 '어반 정글'에 방목된 원숭이들은 모자...
1일 전,19시간 전,"엄을용 NH농협은행 부행장, 복순도가에 쌀 나눔",NH농협은행 엄을용 부행장은 지난 14일 울산시 울주군 소재의 농업회사법인 복순도가 주식회사를 방문해 쌀 꾸러미 나눔 행사를 가졌다.
1일 전,19시간 전,울산 동구 독립운동가 '성세빈 선생' 서훈 지정 어렵네,성 선생은 1927년 일제의 압력으로 보성학교 교장직에서 물러난 후 방어진주조주식회사 감사직과 어업조합 활동을 했다. 이 경력이 식민정책 협력으로 해석되면서 서훈 보류에 영향을 미친 것으로 알려졌다. 동구가 2023년 실시한 '독립운동가 전수조사 및 데이터베이스 구축 용역'에서도 성 선생의 서훈...
1일 전,19시간 전,"조국혁신당 서상범 후보, 구로구청장 보궐선거 출마선언","이번 보궐선거는 문헌일 전 구청장이 자신이 설립·운영한 회사 주식과 관련된 백지신탁 의무를 이행하지 않은 채 자진 사퇴하면서 확정되었다. 서 후보는 ""공적 의무를 저버리고 사적 이익을 선택한 구청장의 사퇴 사태를 바로잡고, 구로를 정의롭고 혁신적인 도시로 만들겠다""며 출마의 변을 밝혔다. 윤석열..."
1일 전,19시간 전,"[재테크 칼럼] '파워 시니어'가 되기 위한 첫걸음, TDF를 주목하다","호주의 퇴직연금제도인 슈퍼애뉴에이션(Superannuation) 역시 주식, 채권, 대체투자 등을 적극 활용하며 연평균 8~9%대의 수익률을 기록하고 있다.... 은퇴까지 한참 남은 청년기에는 주식 등 위험 자산 비중을 높게 유지하다가 은퇴 시점이 가까워질수록 위험자산을 줄이고 채권 등 안전자산을 늘린다. ..."
1일 전,19시간 전,[스트레이트] 법 위의 대통령‥벼랑 위의 민주주의,"[조상원/서울중앙지검 4차장 검사 (김건희 여사 주가조작 의혹 수사 결과 발표, 2024년 10월 17일)] ""시세조종 범행을 인식 또는 예견하면서 계좌 관리를 위탁하거나 직접 주식 거래를 하였다고 보기 어려워..."" 봐주기 수사를 했다는 의혹을 받은 검사 3명에 대한 탄핵안이 재판관 전원일치로 기각되기는 했지만..."
1일 전,19시간 전,"재창원합천군향우회, 고향사랑기부금 1200만원 기탁","이번 기부에는 △류병현 동구기업 대표가 500만 원 △정기주 영일전기공사 대표가 200만 원 △황서희 주식회사 케이피아이공조 대표이사가 200만 원 △이성길 주식회사 에스제이홀딩스 대표가 200만 원 △강성수 창원회센타 대표가 100만 원을 기부했다. 김윤철 군수는 ""항상 고향을 생각해 주시는 마음이 오늘..."
1일 전,19시간 전,"[재테크 칼럼] '파워 시니어'가 되기 위한 첫걸음, TDF를 주목하다","호주의 퇴직연금제도인 슈퍼애뉴에이션(Superannuation) 역시 주식, 채권, 대체투자 등을 적극 활용하며 연평균 8~9%대의 수익률을 기록하고 있다.... 은퇴까지 한참 남은 청년기에는 주식 등 위험 자산 비중을 높게 유지하다가 은퇴 시점이 가까워질수록 위험자산을 줄이고 채권 등 안전자산을 늘린다. ..."
1일 전,19시간 전,"변태우 ㈜세영 대표, 군위군 고향사랑기부금 기탁","주식회사 세영 변태우 대표가 지난 13일 군위군청을 방문해 고향사랑기부금을 기탁했다.변태우 대표는 대구에서 나고 자랐으며, 현재는 고령군에 소재한 주식회사 세영 대표이사로 재직 중이다. 주식회사 세영은 친환경 콘크리트 업체로 경영 혁신형 중소기업을 선정되는 등 지역 경제에 한 축을 이루고 있다...."
1일 전,19시간 전,"고려아연 ""MBK·영풍, 상호주 형성 관련 일방적인 주장만 지속""","인더뉴스 박호식 기자ㅣ고려아연이 ""MBK파트너스와 영풍이 '와이피씨(YPC)'의 고려아연 주식 취득에 따른 상호주 형성 시점과 관련해 일방적인 주장을 이어가고 있다""고 주장했습니다. 고려아연은 자료를 내 ""와이피씨(YPC)가 주식을 취득하기 위해서는 법에서 정하는 절차가 완료돼야 하는데도 양도..."
1일 전,6시간 전,"[더벨][이사회 모니터]인선이엔티 화학적 결합 마무리, 그룹 출신 기타...",아이에스동서는 지난 2019년 주식양수도 계약 하에 아이에스앰버제일호유한회사와 이앤에프엠버유한회사로부터 인선이엔티 지분 23.83%를 매입했다. 당시 아이에스동서가 투입한 금액은 1000억원에 달한다. 인선이엔티를 인수한 직후에는 아이에스지주 투자전략실 인물들을 사내이사로 배치했다. 화학적...
1일 전,6시간 전,삼성SDI 유상증자 직전 기관 매도...주주 배신감에 '부글',"사진=뉴스1 삼성SDI 유상증자에 반발하는 주주들이 증자 발표 전 기관 측의 주식 대량 매도가 이뤄진 것을 두고 내부자거래 의혹을 제기하고 있다.... 삼성생명은 6일 490주, 7일 1623주, 10일 1079주, 12일 927주, 13일 249주 등 주식을 잇따라 팔았다. 6일 6만2167주였던 은 13일 5만7816주까지 단기간 내 급감했다...."
1일 전,5시간 전,美 행동주의 펀드의 경영 참여 시도에…콜마홀딩스 '급등',달튼인베스트먼트는 콜마홀딩스 주식 23만여주를 추가로 사들여 지분율을 5.01%에서 5.69%로 확대했다고 지난 14일 공시했다. 보유 목적도 ‘경영권 영향’으로 변경했다. 이에 앞서서는 달튼인베스트먼트가 오는 31일 열리는 콜마홀딩스의 정기주주총회에 임성윤 달튼인베스트먼트 대표를...
1일 전,1시간 전,'긴급 기자간담회' 여는 이복현…우리금융 경평결과 주목,"금감원은 조성옥 전 삼부토건 회장과 일가족, 최대주주, 관련 법인 등이 지난 2023년 5월 이후 수백억 원어치의 삼부토건 주식을 팔아치운 것으로 보고 있다. 특히 정치권은 금감원이 삼부토건 조사에 적극적이지 않다며 비판 수위를 높이고 있다. 지난 10일 국회 정무위원회 소속 민주당 의원들은 10일 금감원..."
1일 전,1시간 전,"중국, 홍콩계 항만기업 허치슨 매각 반대",당시 허치슨 공동 상무이사 프랭크 식스트는 발표문에서 “이 거래는 순전히 상업적 성격이며 파나마 항구와 관련된 최근의 정치 뉴스 보도와는 전혀 관련이 없음을 강조하고 싶다”고 전제한 뒤 “투자자는 거래가 완료될 때까지 CK허치슨 주식을 거래할 때 신중해야 한다”고 명시했다. 발표문에는 “이번...
1일 전,1시간 전,우리금융 경영실태평가 '3등급'으로...동양생명 ABL생명 인수 조건부 가...,우리금융은 비은행 포트폴리오 강화를 위해 지난해 8월28일 이사회를 열고 1조5500억원에 동양생명과 ABL생명을 인수하겠다고 의결하고 중국 다자보험그룹 측과 주식매매계약(SPA)을 체결했다. 만약 계약체결로부터 1년이 되는 오는 8월 27일까지 금융위가 인수 승인을 하지 않을 경우 우리금융은 계약금의 10%에...
1일 전,1시간 전,"중국, 홍콩계 항만기업 허치슨 매각 반대",당시 허치슨 공동 상무이사 프랭크 식스트는 발표문에서 “이 거래는 순전히 상업적 성격이며 파나마 항구와 관련된 최근의 정치 뉴스 보도와는 전혀 관련이 없음을 강조하고 싶다”고 전제한 뒤 “투자자는 거래가 완료될 때까지 CK허치슨 주식을 거래할 때 신중해야 한다”고 명시했다. 발표문에는 “이번...
1일 전,1시간 전,'긴급 기자간담회' 여는 이복현…우리금융 경평결과 주목,"금감원은 조성옥 전 삼부토건 회장과 일가족, 최대주주, 관련 법인 등이 지난 2023년 5월 이후 수백억 원어치의 삼부토건 주식을 팔아치운 것으로 보고 있다. 특히 정치권은 금감원이 삼부토건 조사에 적극적이지 않다며 비판 수위를 높이고 있다. 지난 10일 국회 정무위원회 소속 민주당 의원들은 10일 금감원..."
1일 전,1시간 전,"키이스트 새 장바구니, 차승원 김희애 다음은 또 누구? [엔터코노미]",에스엠은 지난달 키이스트 지분 매각과 관련해 청담인베스트먼트 주식회사와 케이엔티인베스트먼트 주식회사를 우선협상대상자로 선정했다. 이에 키이스트의 최대 주주인 에스엠 자회사 에스엠스튜디오스가 우선협상대상자와 주요 계약조건 등에 관한 협상을 진행 중인 상황.새로운 출발을 앞두고 있는...
1일 전,1시간 전,트럼프가 꿈꾸는 새로운 국제 질서...'이것'의 미래 바꾼다,"대선 승리 직후, 경제 성장률 상승에 대한 전망과 소폭의 관세 인상으로 주식과 달러가 상승세를 보였다. 트럼프 대통령이 관세 정책을 예고하긴 했지만, 전반적으로 공화당 정권 전통에 맞춰 감세 및 기업 규제 완화에 집중할 것이라는 게 경제계 안팎의 기대였다. 그러나 관세가 협상 수단에 불과할 것이란..."
1일 전,1시간 전,"예술위, 문학 레지던시 참여작가 모집","이러한 성과가 바탕이 되어, 2025년 주식회사 남이섬과 부산의 중견 그룹 협성르네상스가 창작 공간을 새롭게 후원, 레지던시 사업이 확대됐다. 선정된 작가들은 짧게는 2주, 길게는 40여 일 동안 시설에 머물며 작품 창작을 하게 되는데, 호텔프린스(7~9월)는 서울 명동에 위치해 도심 속 글쓰기의 매력이..."
1일 전,1시간 전,"KT&G 상상마당, 인기 캐릭터 '꽉꽉꽉, 곽철이 팝업스토어' 운영",KT&G 상상마당 홍대가 봄 시즌을 맞이해 주식회사 콜리와 함께 인기 캐릭터 '곽철이' 팝업스토어를 오는 3월 23일까지 진행한다고 5일 밝혔다. '곽철이'는 위트있는 동작과 특유의 눈빛으로 감정을 표현하는 오리캐릭터로 SNS상에서 인기를 끌고 있다. 현실을 풍자하는 명랑한 블랙 유머를 통해 젊은층에서...
1일 전,1시간 전,중국 1~2월 소비 4% 증가…당정 ‘가계 지갑 채우기’ 정책 쏟아내,"사회보장기금, 양로기금 등 각종 중장기 자금의 주식시장 진입을 가속해 시장 안정을 꾀한다. 다양한 개인 채권 투자 상품을 만들어 금융소득을 높이기로 했다. 내구 소비재 교체를 지원하는 이구환신 정책도 계속 추진한다. 중국 정부는 올해 업무 보고에서 초장기 특별 국채 발행 등으로 조달한 3000억위안(약..."
1일 전,1시간 전,"국민 4명 중 3명, MBK '모럴헤저드' 질타… 홈플러스 논란에도 이익추구...","금호석유화학주식 등 사재로 마련한 2200억 원 자금을 금호산업 유상증자에 투입했다. 나아가 사모펀드가 국가기간산업을 인수·합병하지 못하도록 해야 한다는 주장에 대해서도 국민 10명 중 6명 꼴로 동의하는 것으로 나타났다. ""사모펀드가 국가기간산업을 인수합병하지 못하도록 해야 한다는..."
1일 전,1시간 전,[진단_정보보안 ⑥이니텍] 실적악화 속 매출구조 우려... 특정 고객사 의...,"하지만, 2025년 2월 주식양수도 계약을 통해 최대주주가 케이티디에스에서 로이투자파트너스와 사이몬제이앤컴퍼니로 변경되었다. 지난 2011년... 자기주식 과다보유로 인한 투자재원 제약 및 주주가치 훼손 리스크 2024년 3분기 기준 자기 보유 규모가 301만 9,787주로 총 발행의 15.26%에..."
1일 전,1시간 전,"영진물산주식회사 채삼수 대표이사, 영남대 '천마아너스' 선정","영남대는 지난 14일 영진물산주식회사 채삼수 대표이사를 '천마아너스' 회원으로 선정하고 인증패를 수여했다. 채삼수 대표이사는 영남대 식품가공학과 82학번으로, 식품 산업 발전과 후배 양성을 위해 꾸준히 기부를 실천해 왔다. 채 대표는 2008년 식품가공학과 장학기금 기탁을 시작으로 현재까지 총 1억 원의..."
1일 전,1시간 전,"쿼드쎄라, 2025 코스모프로프 볼로냐 참가…""K-뷰티 기술력 글로벌 공략...",에코디엠랩 주식회사의 뷰티 디바이스 브랜드 쿼드쎄라가 오는 3월 20일부터 22일까지 이탈리아 볼로냐에서 열리는 '2025 코스모프로프 볼로냐(Cosmoprof Bologna)' 전시회에 참가하여 글로벌 고객 확보에 나선다고 밝혔다. 이번 전시에서 쿼드쎄라는 4중 교차 초음파 리프팅 특허 기술력을 갖춘 쿼드쎄라...
1일 전,1시간 전,"신한투자증권, 디지털우수고객 대상 오프라인 세미나 개최","'투자는 공부다'라는 모토로 주식, 부동산, 세무 등 다양한 주제의 수준 높은 세미나를 매월 3차례 줌(Zoom) 화상회의를 통해 진행해 왔다. 현재까지 총 48회차 진행 됐으며, 매 회차 1000명 이상, 누적 3만5000명 이상의 고객이 참여하는 등 호응을 얻고 있다. 양진근 신한투자증권 디지털영업본부장은..."
1일 전,1시간 전,끝나지 않은 라임사태... 신한투자증권 453억 지급 판결,당시 라임자산운용이 운용하던 펀드에 들어있던 주식 가격이 크게 떨어졌다. 이는 환매 중단으로 이어져 소비자들에게 큰 피해를 안겼다. 사모펀드는... 검찰수사 선상에 오르자 이 회장은 보유 주식을 담보로 대출받은 뒤 잠적했다. 그는 4년 넘게 도피생활을 하다 프랑스 현지에서 체포됐다. 해당...
1일 전,1시간 전,[GAM]급락장에 18% 랠리 AWK ① 삼박자 갖춘 방어주 '인기몰이',이 기사는 3월 14일 오후 2시00분 '해외 주식 투자의 도우미' GAM(Global Asset Management)에 출고된 프리미엄 기사입니다. GAM에서 회원 가입을 하면 9000여... 업계에 따르면 2015년 3월 업체의 주식에 1000달러를 투자했다면 평가액이 2857달러로 불어났다. 10년간 배당 수익률을 제외하고 주가 상승만으로 185.71...
1일 전,1시간 전,"[GAM]급락장에 18% 랠리 AWK ② 길게 보고 매수, 리스크 요인은?",이 기사는 3월 14일 오후 2시00분 '해외 주식 투자의 도우미' GAM(Global Asset Management)에 출고된 프리미엄 기사입니다. GAM에서 회원 가입을 하면 9000여 해외 종목의 프리미엄 기사를 보실 수 있습니다. 안정적인 이익 성장과 함께 주주 환원도 상하수 유틸리티 업체 아메리칸 워터 웍스(AWK)의 투자 매력으로...
1일 전,1시간 전,"""노후준비 다시 한다면""…현업 '금융상품'·은퇴자 '부동산'","만약 노후 준비를 다시 시작한다면 현업 종사자는 사적연금, 펀드·주식·채권을 통한 노후 준비를 추가로 희망했다. 은퇴자는 부동산 운용을 통한 노후 준비를 선호한다고 답했다. 현업 종사자는 수익률이 높은 금융상품, 은퇴자는 안전자산 성격이 강한 부동산에 높은 관심을 보이는 것으로 나타났다. 노후 가장..."
1일 전,1시간 전,"키움증권, 키움영웅결정전 시상식 개최","키움증권에 따르면 국내주식 부문 1억대회 1위는 '닥터가스레인지(수익률 188%)', 해외주식 부문 1억대회 1위는 '귀찮탱이(수익률 327%)'가 차지하며 각각 상금 1억원의 주인공이 됐다. 대회별 1위부터 3위까지 상패와 상금, 4위부터 10위까지 상장과 상금이 지급됐다. 대회 기간 최고 수익율은 431.23%로..."
1일 전,1시간 전,삼성자산운용 '글로벌CoreAI목표전환형 펀드' 출시,"채권과 AI 관련 주식으로 구성되며 투자 비중은 채권 60%, 주식 40% 수준으로 운용될 예정이다. 채권은 단기 우량채권, 채권형 ETF(상장지수펀드) 및 머니마켓 ETF에 투자해 안정성을 확보하고 주식은 반도체·인프라, 소프트웨어, 로보틱스 등 성장성이 높은 AI 핵심 테마 관련 기업에 집중 투자해 성과를 높일..."
1일 전,2시간 전,"새 주인 찾는 ‘안마의자 업체’ 휴테크산업, 자회사 휴앤 분리매각 추...",휴테크산업은 주성진 대표이사가 지분 68.73%를 보유한 최대주주다. 기획재정부가 30.34%를 가진 2대 주주로 있다. 유익수 전 대표가 갑작스럽게 별세하자 배우자인 주 대표가 주식으로 상속세를 물납하며 현재의 지분 구조가 만들어졌다.
1일 전,2시간 전,[이달해 달달한10분] 반도체 부품주 '후끈'…끊이지 않는 대기업의 러브...,"화상>이달해 주식명가 MTN W 어드바이저▶실시간 종목 검색 상위 TOP10- 한국항공우주- 엠오티▶달달한 공략주 : 아이에스티이반도체 장비업체국내 유일 SK하이닉스 SiCN용 PECVD 장비 퀄테스트 통과반도체 테스트 핸들러 분야 높은 기술력 보유매수가 현재가 / 목표가 15,500원 / 손절가 11..."
1일 전,2시간 전,"교보증권, 교보 IM글로벌우량주 랩 출시… ""글로벌 우량 해외주식·ETF 투...","이 상품은 미국 등 장기적으로 꾸준히 성장하는 국가를 중심으로 시장 지배력을 갖고 이익이 성장할 것으로 예상되는 15개 내외 우량한 글로벌 해외주식 및 관련 상장지수펀드(ETF)에 집중 투자하며 중장기적 성과를 추구한다. 조성호 교보증권 자산관리부문장은 ""최근 고객자산가들 사이에서 미국 등..."
1일 전,2시간 전,"작년 동학개미 1410만명 … 삼성전자 최다 보유, 2위 기업은?","뉴데일리 김민아 기자 = 한국예탁결제원은 지난해 12월 결산 상장법인 2678사 기준 주식 소유자가 전년 대비 0.5% 늘어난 1423만명을 기록했다고 17일 밝혔다. 지난해 전체 소유 주식 수는 1168억주로, 1인당 평균 8207주를 소유한 것으로 집계됐다. 개인투자자가 1410만명(99.1%)로 가장 많았다...."
1일 전,2시간 전,닥터가스레인지 키움영웅결정전 1위,국내외 주식 부문 1위는 ‘닥터가스레인지’와 ‘귀찮댕’이가 차지한 것으로 나타났다. 해외투자 수익률 1위는 ‘BansS’(431%)가 차지했고 국내는 ‘겸허’가 397.59%를 기록했다. 17일 키움증권은 실전투자대회인 ‘2024키움영웅결정전’의 수상자를 발표했다고 밝혔다. 국내 부문 1억대회...
1일 전,2시간 전,"LS증권, 해외주식·해외채권 투자전략 세미나 개최","서울경제티브이 김수윤 기자 LS증권은 해외주식과 해외채권 등에 대한 투자전략을 제공하는 세미나를 개최한다고 17일 밝혔다. 이번 세미나는 김종구 LS증권 상무가 강연자로 나서 ‘해외주식과 골라먹는 재미, 해외채권’에 대해 설명하며, 염승환 LS증권 이사가 ‘돌아온 코스피 힘빠진 나스닥, 우리의..."
1일 전,2시간 전,신한자산 '글로벌투자등급채권펀드' 수탁고 1천억 돌파,"그러면서 ""최근 글로벌 금융시장의 변동성이 확대되는 가운데, 주식자산 등 위험자산의 비중이 높은 투자자는 안정적인 이자수익과 차본차익을 기대할 수 있는 신한MAN글로벌투자등급채권펀드가 좋은 대안이 될 수 있다""고 강조했다. 해당 상품은 현재 신한은행, 신한투자증권, SC제일은행, 삼성증권..."
1일 전,2시간 전,"교보증권, 글로벌 우량주 투자 자문형 랩어카운트 출시",이 상품은 미국을 중심으로 장기적이고 꾸준한 성장이 예상되는 국가들의 기업 중에서 시장 지배력을 갖추고 이익 성장이 기대되는 15개 내외의 우량 글로벌 주식과 관련 상장지수펀드(ETF)에 집중 투자하는 전략을 취한다. 특히 중장기적 관점에서 안정적인 성과를 추구하는 것이 특징이다. 조성호 교보증권...
1일 전,2시간 전,"美 재무 ""증시하락, 건강한 조정 … 경기침체 우려 없어""","지난 한 주간 미국 주식시장은 도널드 트럼프 행정부의 관세 및 이민정책, 연방정부 예산 삭감의 경제적 영향 등을 둘러싼 논란으로 급락세를 보였다. 경제성장에 대한 우려와 소비 심리 위축도 주가 하락의 원인으로 꼽힌다. 베센트 장관은 ""우리는 재정 위기나 인플레이션을 완화할 수 있는 정책을 시행하고..."
1일 전,2시간 전,19금인데 벌써 1위…넷플·티빙 신작 제치고 반응 폭발 중인 '한국 드라...,"드라마 '하이퍼나이프' 작품 정보- 제목: 하이퍼나이프 (Hyper Knife)- 감독: 김정현- 각본: 김선희- 출연: 박은빈(정세옥), 설경구(최덕희), 윤찬영(서영주), 박병은(한현호)- 제작사: 주식회사 동풍, 블라드스튜디오, CJ ENM 스튜디오스- 공개: 디즈니+ 2025년 3월 19일~4월 9일- 등급: 청소년관람불가- 분량: 전체 8부작..."
1일 전,2시간 전,트럼프발 'S' 공포? 전문가들 평가도 엇갈리는 '미 경제',"수석 주식 전략가인 에마누엘은 ""미 정부가 이미 제안한 순서대로 관세를 부과한다면 훨씬 느린 성장과 훨씬 높은 인플레이션이 도래할 수 있다""고 경고했다. 이미 미국의 GDP 성장률은 잇따라 하향조정되고 있다. 골드만삭스는 2025년 GDP 전망치를 기존 2.4%에서 1.7%로 낮췄고, 인플레이션 전망을 상향 조정했다...."
1일 전,2시간 전,中 소비·생산·투자 양호한 첫 성적표… 성장 불안감은 여전,"최저임금 인상과 주식시장 안정화 등을 통해 소득을 높이고, 휴일을 보장해 소비 환경을 적극 조성한다는 것이 골자다. 그럼에도 시장은 여전히 보다 구체적이고 큰 규모의 지원책이 필요하다는 지적을 내놓고 있다. 일부 지표가 양호한 수준을 기록 중인 만큼, 중국이 시간을 두고 정책의 강도를 결정할..."
1일 전,2시간 전,"대명소노그룹 서준혁 회장, 티웨이항공 이사진 합류",앞서 소노인터내셔널은 지난달 26일 티웨이항공의 기존 최대 주주인 예림당과 예림당 오너 일가가 보유한 티웨이홀딩스 주식 전량 총 5천234만주(지분율 46.26%)를 2천500억원에 인수하는 주식 매매계약(SPA)을 체결해 티웨이항공 경영권을 확보했다. 소노인터내셔널은 현재까지 계약금과 중도금으로 전체...
1일 전,2시간 전,"팬스타엔터프라이즈, 주주에게 할인승선권 제공","팬스타엔터프라이즈는 자사 주식을 보유한 주주들에게 크루즈 및 고속선 할인 승선권을 제공하는 내용의 주주우대 제도를 새롭게 도입해 시행한다고 밝혔습니다. 할인 대상은 팬스타그룹이 운영하는 부산~오사카크루즈, 부산원나잇크루즈, 부산~대마도 고속선입니다. 주주별 보유을 1천 주부터 10만 주..."
1일 전,1시간 전,"[더벨][thebell interview]""붕어빵식 론칭 지양…TIMEFOLIO 정체성 우선""","그는 ""주식에 미친 선수들이 모여있는 하우스에서 액티브ETF를 한다고 하니 내 노하우를 잘 녹여낼 수만 있으면 승산이 있겠다고 봤다""라고 말했다.... 타임폴리오의 멀티에셋 헤지펀드는 국내외 주식 롱숏을 구사해 연간 20% 이상의 수익을 올린다. 아침회의 시간은 가장 인사이트가 넘치는 장이다. 김남의..."
1일 전,2시간 전,"대명소노그룹 서준혁 회장, 티웨이항공 이사진 합류",앞서 소노인터내셔널은 지난달 26일 티웨이항공의 기존 최대 주주인 예림당과 예림당 오너 일가가 보유한 티웨이홀딩스 주식 전량 총 5천234만주(지분율 46.26%)를 2천500억원에 인수하는 주식 매매계약(SPA)을 체결해 티웨이항공 경영권을 확보했다. 소노인터내셔널은 현재까지 계약금과 중도금으로 전체...
1일 전,2시간 전,"김태우 대표 ""1조원 메가 ETF 시장 진입 목표""…하나자산운용, TDF·ETF 경...","이어 ""결국 TDF 성과는 글로벌 주식 EMP(ETF Managed Portfolio) 운용 역량에 달려 있다""고 강조했다. 하나 더넥스트 TDF는 해외 주식은 환노출 전략을, 해외 채권은 환헤지 전략을 채택했다. 하나 더넥스트 TDF의 운용 성과(2024년 9월30일~2025년 3월 4일 기준)/하나자산운용 지난해 ETF 브랜드 '1Q'를 출시하고..."
1일 전,2시간 전,"KB증권, 대체거래소 ‘넥스트레이드(NXT)’ 오픈 이벤트 실시",넥스트레이드(NXT) 거래소 출범으로 투자자들은 국내 주식시장에서 기존의 정규거래 시간 외에도 애프터마켓과 프리마켓에서 유연한 거래환경을... 이 밖에도 국내 거주 신규 고객과 기존 고객 대상으로 6월 30일까지 국내주식쿠폰 제공 이벤트를 진행한다. 자세한 사항은 KB증권 웹페이지 등을 통해...
1일 전,2시간 전,"신한투자증권, 디지털우수고객 위한 ‘My세미나’ 개최","그동안 신한투자증권은 ‘투자는 공부다’라는 모토 아래 주식, 부동산, 세무 등 다양한 주제의 세미나를 매월 3회 줌(Zoom) 화상회의를 통해 제공해왔다. 오프라인으로 진행되는 이번 행사에서는 윤창용 신한투자증권 리서치센터장과 이선엽 영업부 이사가 최신 증권시황과 투자 전략에 대한 강의를..."
1일 전,2시간 전,"""사기죄 성립요건 미충족""…이정훈 빗썸 前의장 무죄 확정","대법원은 “2심은 검사가 제출한 증거들만으로는 피해자의 진술을 신빙할 수 없고, BXA 상장 확약, 글로벌거래소연합 사업, BXA 판매대금에 의한 주식 매매대금 지급, 피고인과 피해자의 빗썸코리아 공동경영 등에 관한 피고인의 기망행위나 이로 인한 피해자의 착오 등을 인정하기 어렵다는 등의 이유로..."
1일 전,2시간 전,"[벼랑끝 상장사] '반토막' 난 카이노스메드, 유증 철회 가능성…관리종...","금융투자업계 한 관계자는 ""유증 목적이 단순 투자라면 차익실현 목적일 텐데 주가와 발행가의 괴리가 큰 상황에선 납입 가능성이 낮아 보인다""면서 ""직접 장내에서 주식을 사면 훨씬 저렴하게 지분을 확보할 수 있는 만큼 유증 납입이 예정대로 진행될 것으로 보긴 힘들다""고 밝혔다. 올해부터는 매출액..."
1일 전,2시간 전,"대동그룹 오너 4세 김신형, 대동기어 팔아 모기업 지분 확대","계열사 주식을 팔아 그룹 정점에 있는 모기업 지분을 확대해 눈길을 끈다. 김준식 회장의 장남인 김 씨는 일찌감치 모기업 지분을 직접 사들이며 후계자로 낙점된 것으로 평가된다. 17일 금융감독원 전자공시시스템에 따르면 김 씨는 이달 7일과 11, 12일 세 번에 걸쳐 대동기어 46만 주(5.12%)를..."
1일 전,2시간 전,몸 커지는 디지털 헬스케어 시장...‘관건은 데이터 확보’,"주식회사 하이는 세계 최초 문진 없이 우울/불안 진단이 가능한 ‘마음첵’과 디지털 바이오 마커 기반 치매 선별 서비스 ‘알츠가드’ 등을 공개했다. 한편, 테크기업뿐만 아니라 기존의 상조회사, 제약·바이오 기업 등도 디지털 헬스케어에 집중한다. 예컨대, 상조회사 보람상조리더스는 사물인터넷(IoT)과..."
